name,_id,run_start_time,run_end_time,status,status_message,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,create_doe_prototype_building.template,add_sensor_calibration_faults.run_measure,advanced_rtu_controls_ems.run_measure,condenser_water_temperature_reset_ems.run_measure,hot_water_coil_valve_leakage_ems.run_measure,membrane_heat_pump_cooling_only_ems.run_measure,optimal_start_stop_ems.run_measure,static_pressure_reset_ems.run_measure,add_sensor_calibration_faults.applicable,advanced_rtu_controls_ems.applicable,condenser_water_temperature_reset_ems.applicable,create_doe_prototype_building.applicable,hot_water_coil_valve_leakage_ems.applicable,membrane_heat_pump_cooling_only_ems.applicable,optimal_start_stop_ems.applicable,standard_report_legacy.cooling_electricity,standard_report_legacy.exterior_equipment_electricity,standard_report_legacy.exterior_lighting_electricity,standard_report_legacy.fans_electricity,standard_report_legacy.heat_rejection_electricity,standard_report_legacy.heating_electricity,standard_report_legacy.heating_natural_gas,standard_report_legacy.humidification_electricity,standard_report_legacy.interior_equipment_electricity,standard_report_legacy.interior_equipment_natural_gas,standard_report_legacy.interior_lighting_electricity,standard_report_legacy.pumps_electricity,standard_report_legacy.refrigeration_electricity,standard_report_legacy.total_energy,standard_report_legacy.total_source_energy,standard_report_legacy.water_systems_electricity,standard_report_legacy.water_systems_natural_gas,static_pressure_reset_ems.applicable
diag Autogenerated 612,8120394b-2dc6-4843-8a60-8ab6bfa4d2f1,2015-11-14T04:19:45Z,2015-11-14T04:33:45Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,151.94807494327654,0.0,66.48471311962645,145.84951143196093,0.0,0.5590139095813973,17.34966699465522,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,968.27,2753.49,0.0,84.99793847811625,false
diag Autogenerated 67,8153ed73-8e6c-40b3-8669-64296609b6c6,2015-11-14T03:56:28Z,2015-11-14T04:03:33Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,95.83354967086291,0.0,25.512158636919203,87.45532337666165,7.5046904315197,9.34367637215294,12.567690258917432,0.16418264407027017,173.87152497610933,0.0,93.45991768415469,22.566693936889315,0.0,542.77,1670.68,0.0,10.609426329002373,false
diag Autogenerated 375,81e0578c-8e1e-4ed7-8e67-c9982e9b914f,2015-11-14T04:05:44Z,2015-11-14T04:07:30Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,68.39175410529253,0.0,68.4484239251261,185.03132097350033,0.0,4.503071068313289,576.981591026988,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1420.18,3295.85,0.0,0.0,false
diag Autogenerated 178,821b43a4-9c3e-4ff4-a62d-bf41ae929861,2015-11-14T04:01:07Z,2015-11-14T04:02:51Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,46.77596056029423,0.0,85.00273886845606,264.80945300884264,0.0,0.0,57.594490961734095,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,859.56,2549.46,0.0,25.334533218561702,false
diag Autogenerated 149,82b152ae-61bf-4ff5-b88e-42cac4152a49,2015-11-14T03:58:58Z,2015-11-14T04:00:53Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,false,false,false,93.90406135065341,0.0,85.00273886845606,338.4654511307614,0.0,0.0,41.53298380154941,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,963.48,2913.68,0.0,24.551999373972922,false
diag Autogenerated 322,8315c27e-f1b9-4044-90da-0aabc6757637,2015-11-14T04:04:21Z,2015-11-14T04:05:40Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,134.88724885461576,0.0,68.50945296186994,195.9511593337373,0.0,1.1551924812226733,110.07022698442452,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1027.4,3024.5,0.0,0.0,false
diag Autogenerated 183,84104991-fc77-43a6-a4cf-1c4cfe28d643,2015-11-14T04:01:11Z,2015-11-14T04:03:13Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,46.521637060802874,0.0,85.00273886845606,259.4490961734095,0.0,0.0,55.540339619688545,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,851.88,2529.43,0.0,25.334533218561702,false
diag Autogenerated 581,84270147-cab3-4c9f-8d75-52d2c65bd8a6,2015-11-14T04:17:46Z,2015-11-14T04:29:28Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,false,false,false,213.45731132015814,0.0,66.43918257495466,66.62889317775378,0.0,1.532861670616863,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10117898815952892,0.0,926.92,2673.7,0.0,77.78640609704583,false
diag Autogenerated 233,84882787-8306-44e4-83de-50655845a60f,2015-11-14T04:02:37Z,2015-11-14T04:04:45Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,145.88363751683497,0.0,21.26574859650074,140.52053414261601,0.0,136.383799092367,0.0,0.0,154.9017600693671,0.0,79.041545986805,0.030107241995989718,0.0,691.79,2162.24,0.0,13.767038190032899,false
diag Autogenerated 17,85427779-fb3d-4a70-af6f-8f65ad017648,2015-11-14T03:56:27Z,2015-11-14T04:02:37Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,158.78285933195906,0.0,24.54670855896753,89.84579460891554,17.86573788872346,7.72921370546195,0.5578000087002769,0.1417303166760452,173.87152497610933,0.0,102.504697447872,31.130151932092936,0.0,621.62,1948.36,0.0,9.194929703166201,false
diag Autogenerated 93,8558a1bb-b8c8-4da3-83e3-cb93aac43ec1,2015-11-14T03:56:28Z,2015-11-14T04:03:57Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,true,false,false,92.77792823955511,0.0,26.20607588044697,89.90262706263216,6.438906515525082,10.189848460822793,129.48187044726438,0.14594012806246237,173.87152497610933,0.0,93.06068723767613,20.216215912806387,0.0,656.62,1786.35,0.0,11.264753634821314,false
diag Autogenerated 154,85dd7cde-121b-492e-a7bf-a743be7db35e,2015-11-14T03:59:06Z,2015-11-14T04:00:48Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,58.04444792237264,0.0,85.00273886845606,211.4210814617732,0.0,0.0,31.14484701463338,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,790.2,2386.53,0.0,24.551999373972922,false
diag Autogenerated 617,865ef154-8cb5-4707-a957-927270ba95d7,2015-11-14T04:20:21Z,2015-11-14T04:34:50Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,105.3075227712619,0.0,17.68010974231495,95.77486718441702,0.0,10.32726726065679,5.089809910633032,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,752.73,1838.38,0.0,143.6797500194626,false
diag Autogenerated 78,8714ab1f-6c3a-4100-898d-d1143f45668f,2015-11-14T03:56:28Z,2015-11-14T04:02:50Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,false,false,130.48815356725305,0.0,25.699580992414752,165.16443689961332,10.301538756330398,0.0,568.2904520461612,0.0,195.80184039987606,0.0,199.9851797960201,25.011713949105324,0.0,1408.55,3094.22,0.0,87.8037206196941,false
diag Autogenerated 452,87f7f8c9-bae7-4c5a-83bd-302e85767721,2015-11-14T04:06:30Z,2015-11-14T04:20:01Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,110.99071049407921,0.0,5.9611065741118825,97.8021641486321,0.0,0.0,163.7586770110249,0.0,123.86075949367088,28.3008370763577,106.14281339322173,4.175683952633728,4.886688444262965,738.33,1778.64,8.10483870967742,76.60984075132707,false
diag Autogenerated 55,8885d149-288a-47ee-b413-2e5c309ab49a,2015-11-14T03:56:28Z,2015-11-14T04:02:37Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,247.51611884306604,0.0,25.73101778873575,172.65013689976303,14.439968443444455,0.0,538.5347758331874,0.0,195.80184039987606,0.0,199.9851797960201,50.79213241777407,0.0,1523.89,3541.0,0.0,78.43630381118761,false
diag Autogenerated 562,88c0865e-0ff0-49bf-8772-e80427b0c7d5,2015-11-14T04:16:56Z,2015-11-14T04:24:20Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,308.8929414761544,0.0,122.04888548463722,255.0168395871767,0.0,0.0,885.1329494442186,0.0,172.13134261001701,109.17482056430465,196.8587845705134,48.94718425002798,3.989320678448942,2734.34,5271.75,0.0,632.1495528100206,false
diag Autogenerated 153,88edec00-c497-4523-9113-99c216b128c3,2015-11-14T03:59:05Z,2015-11-14T04:00:49Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,58.04444792237264,0.0,85.00273886845606,211.4210814617732,0.0,0.0,31.14484701463338,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,790.2,2386.53,0.0,24.551999373972922,false
diag Autogenerated 79,8976ab6a-97be-4786-8330-e47c2bfa77ce,2015-11-14T03:56:28Z,2015-11-14T04:02:53Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,127.97695233732581,0.0,25.699580992414752,160.7700218710283,10.170552104992913,0.0,545.4156917517332,0.0,195.80184039987606,0.0,199.9851797960201,24.504982732216877,0.0,1378.13,3045.54,0.0,87.8037206196941,false
diag Autogenerated 141,8a8f30e8-eaa3-4aa9-af86-201259375422,2015-11-14T03:58:57Z,2015-11-14T04:01:02Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,false,false,false,56.088113310900695,0.0,24.29767587448157,134.22411769309022,0.0,1.995461303701385,0.1565067689177557,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,456.26,1444.66,35.23358635260975,0.0,false
diag Autogenerated 69,8af04709-d6aa-45b2-b82e-f35c3a932c26,2015-11-14T03:56:28Z,2015-11-14T04:03:40Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,true,false,false,101.93005819362607,0.0,25.512158636919203,87.45532337666165,7.949527168017783,9.245447439803206,120.11293520679295,0.17470717253631313,173.87152497610933,0.0,93.45991768415469,23.05222551678943,0.0,656.87,1808.02,0.0,10.609426329002373,false
diag Autogenerated 145,8b523ec8-dcb0-472f-92c8-fe0713caff36,2015-11-14T03:58:58Z,2015-11-14T04:00:51Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,93.90406135065341,0.0,85.00273886845606,338.4654511307614,0.0,0.0,41.53298380154941,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,963.48,2913.68,0.0,24.551999373972922,false
diag Autogenerated 77,8d0c7fb3-690c-4eb6-89c3-a7fecfab01a9,2015-11-14T03:56:28Z,2015-11-14T04:03:20Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,true,false,false,142.45808801404777,0.0,25.699580992414752,166.62100846248617,11.293294830742791,0.0,661.5544447887522,0.0,195.80184039987606,0.0,199.9851797960201,26.609002600272152,0.0,1517.83,3246.04,0.0,87.8037206196941,false
diag Autogenerated 578,8d401109-ca40-468e-80dd-e4c6756034e7,2015-11-14T04:17:39Z,2015-11-14T04:28:27Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,213.45731132015814,0.0,66.43918257495466,66.62889317775378,0.0,1.532861670616863,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10117898815952892,0.0,926.92,2673.7,0.0,77.78640609704583,false
diag Autogenerated 606,8e42c0a7-ca7e-49c0-a2d4-46d383975955,2015-11-14T04:19:32Z,2015-11-14T04:35:45Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,163.86695974846904,0.0,66.48471311962645,56.79935447805554,0.0,1.8692818062472967,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,875.09,2494.54,0.0,85.00046795282024,false
diag Autogenerated 244,8e61779e-70f0-4ec1-9f1f-9ee84f382720,2015-11-14T04:02:42Z,2015-11-14T04:05:37Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,90.78537751470739,0.0,56.150006322520824,102.39673717782743,0.0,0.0,66.4848189250109,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,719.21,2118.51,0.0,9.949439904941402,false
diag Autogenerated 358,8ec995e8-a52b-4e19-a347-bbefb7d4a259,2015-11-14T04:05:06Z,2015-11-14T04:06:57Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,67.47195933722466,0.0,27.083814663533847,142.44177176012101,0.0,0.0,155.54993700931567,0.0,86.14684458083951,0.0,188.0653359430512,0.0,0.0,692.32,1815.32,0.0,25.571166395668683,false
diag Autogenerated 488,8f06ef2c-ce8e-4430-80d5-962ab72a717a,2015-11-14T04:07:12Z,2015-11-14T04:15:03Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,652.5456819525988,0.0,122.09471948271043,267.3250309159131,0.0,0.0,650.3024603161311,0.0,172.14897107081438,109.17482056430465,199.03061094075161,79.6894570345932,5.174834667073296,2671.28,6016.02,0.0,413.78933460493295,true
diag Autogenerated 199,8f54ac39-d607-4099-b5c1-1d5f625e2e57,2015-11-14T04:01:42Z,2015-11-14T04:04:27Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,174.4935460108908,0.0,56.2222637033112,116.67961278072495,0.0,0.0,5.82474775149081,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,755.23,2361.83,0.0,8.570528221525073,false
diag Autogenerated 203,9076462e-0deb-412a-a136-f021b76ea431,2015-11-14T04:01:49Z,2015-11-14T04:04:16Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,275.8566012135226,0.0,56.2222637033112,141.4518514950253,0.0,220.70214102633582,0.0,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1096.24,3453.94,0.0,8.570528221525073,false
diag Autogenerated 647,908c1e1e-b2b0-486f-b08a-aed6cac207fb,2015-11-14T04:22:21Z,2015-11-14T04:35:11Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,80.25041005720666,0.0,17.6693717467229,83.04497341003841,0.0,46.806922785758196,23.787344735294987,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,787.39,1873.2,0.0,160.9625539248716,false
diag Autogenerated 341,90972506-a15e-4e45-a494-040262800518,2015-11-14T04:04:46Z,2015-11-14T04:06:14Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,false,false,false,105.44509784262357,0.0,68.44406470821582,208.48390795077574,0.0,3.9058583516057177,433.0097341313607,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1336.12,3329.52,0.0,0.0,false
diag Autogenerated 363,91289493-e80b-4c27-b47a-fc1ff7f7e10f,2015-11-14T04:05:08Z,2015-11-14T04:06:51Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,true,false,true,false,false,false,63.980226592095,0.0,68.4484239251261,78.93669981124592,0.0,5.562360777509928,786.8386523045001,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1520.59,3176.73,0.0,0.0,false
diag Autogenerated 210,91eec8cb-4945-4dda-8823-c4d69f588837,2015-11-14T04:01:55Z,2015-11-14T04:04:39Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,226.28803799132513,0.0,21.16338397371437,133.34296765077207,0.0,218.21327568800066,0.0,0.0,154.9017600693671,0.0,93.17187823025618,0.030107241995989718,0.0,860.21,2697.01,0.0,13.102671716654726,false
diag Autogenerated 33,94cd507d-0888-4d52-befa-e0ed9cb75453,2015-11-14T03:56:28Z,2015-11-14T04:01:34Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,174.17033055042836,0.0,25.745239196595247,150.42881287172142,8.578502919879583,0.0,311.49374183204674,0.0,195.80184039987606,0.0,133.32345319734674,27.995964114148506,0.0,1092.06,2675.32,0.0,64.5232759536951,false
diag Autogenerated 453,95351f3d-6266-48fb-baf5-fc53ad82a723,2015-11-14T04:06:30Z,2015-11-14T04:22:49Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,true,false,false,122.21110657411188,0.0,5.9611065741118825,100.63444262964475,0.0,0.0,246.65067374438547,0.0,123.86075949367088,28.3008370763577,106.14281339322173,4.761126990608411,4.888219681502654,835.64,1914.18,8.10483870967742,76.61137198856676,false
diag Autogenerated 412,961ce059-a8ee-4b51-ae3f-d2860f07bd42,2015-11-14T04:06:06Z,2015-11-14T04:16:31Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,378.9689669252756,0.0,17.55563495304206,373.4167006941609,0.0,0.0,703.7826663944467,0.0,116.54757043691302,18.387096774193548,283.9679461004492,23.170171498570845,5.3021641486320945,1934.33,4594.18,0.0,13.229889750918742,false
diag Autogenerated 527,96acbad1-38c9-4e9e-862b-b86e9b9bdba0,2015-11-14T04:15:06Z,2015-11-14T04:22:48Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,280.5155267075588,0.0,104.67515594577132,179.19947396672978,0.0,0.0,188.97621832496128,0.0,151.2248695273545,157.768554175345,106.73416016690626,10.597349208349897,4.840775334962791,1375.56,3282.54,22.2374218728653,168.79339355803157,false
diag Autogenerated 256,970719d6-ec4d-4ab7-8a97-8249e1d48cca,2015-11-14T04:02:45Z,2015-11-14T04:06:09Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,174.8407828685779,0.0,56.150006322520824,135.17148081466183,0.0,313.53079669783773,0.02207864413039246,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1083.1,3409.42,0.0,9.949439904941402,true
diag Autogenerated 414,971bbd05-3d7d-4494-9233-90e81518e192,2015-11-14T04:06:06Z,2015-11-14T04:15:32Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,378.9689669252756,0.0,17.55563495304206,373.4167006941609,0.0,0.0,703.7826663944467,0.0,116.54757043691302,18.387096774193548,283.9679461004492,23.170171498570845,5.3021641486320945,1934.33,4594.18,0.0,13.229889750918742,false
diag Autogenerated 552,978aefac-ee39-4c7f-8eeb-fce254d70233,2015-11-14T04:16:26Z,2015-11-14T04:23:03Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,249.74152269355827,0.0,104.65488321585433,161.51812778694946,0.0,0.0,285.2831439302124,0.0,151.2248695273545,157.768554175345,106.70859889875004,13.309487902028065,4.367451162552918,1445.54,3277.99,22.2374218728653,181.0698536573327,true
diag Autogenerated 170,97a8316b-f402-4df4-bf97-19ade1dd1285,2015-11-14T04:00:59Z,2015-11-14T04:02:53Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,58.53353157524062,0.0,85.00273886845606,309.86383911104156,0.0,0.0,74.8884889271461,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,933.66,2748.12,0.0,25.334533218561702,false
diag Autogenerated 68,985d4044-e5f1-4d2c-9d70-348d91f796c9,2015-11-14T03:56:28Z,2015-11-14T04:03:22Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,true,true,false,false,false,96.24751445719393,0.0,25.512158636919203,87.45532337666165,4.638510512600667,9.34367637215294,12.567690258917432,0.16418264407027017,173.87152497610933,0.0,93.45991768415469,22.56037921980969,0.0,540.31,1662.9,0.0,10.609426329002373,false
diag Autogenerated 541,988d7408-e054-4a35-a6b6-f254e7b075a6,2015-11-14T04:15:46Z,2015-11-14T04:23:13Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,true,false,false,357.8083944967471,0.0,122.04624121551763,252.11695778600634,0.0,0.0,940.1266957477508,0.0,172.13134261001701,109.17482056430465,196.8587845705134,55.3516040577191,4.315447203200623,2774.31,5424.94,0.0,564.3804609666214,false
diag Autogenerated 544,98cc0d98-585b-42ee-bd71-baf1bde18259,2015-11-14T04:16:05Z,2015-11-14T04:22:03Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,350.4441049986382,0.0,122.04624121551763,252.22360997383052,0.0,0.0,775.9440261112761,0.0,172.13134261001701,109.17482056430465,196.8587845705134,54.50720078552421,4.226423476173813,2601.93,5221.02,0.0,564.3742910053422,true
diag Autogenerated 227,98d863a7-b84f-4141-a297-63a392810e2d,2015-11-14T04:02:24Z,2015-11-14T04:05:47Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,226.44459564970427,0.0,56.206206507580006,165.1081151060076,0.0,271.52517266503287,0.0,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1121.75,3533.78,0.0,9.028158299864117,false
diag Autogenerated 19,99255ced-4b41-4e33-bc79-d51e92d6754f,2015-11-14T03:56:27Z,2015-11-14T04:02:38Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,158.78285933195906,0.0,24.54670855896753,89.84579460891554,17.86573788872346,7.72921370546195,0.5578000087002769,0.1417303166760452,173.87152497610933,0.0,102.504697447872,31.130151932092936,0.0,621.62,1948.36,0.0,9.194929703166201,false
diag Autogenerated 642,993ebcef-5c97-4e48-9e14-6333c5e50374,2015-11-14T04:22:21Z,2015-11-14T04:33:49Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,80.24772555830866,0.0,17.6693717467229,83.08255639461059,0.0,46.80960728465621,23.792713733091013,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,787.44,1873.34,0.0,160.9625539248716,false
