name,_id,run_start_time,run_end_time,status,status_message,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,create_doe_prototype_building.template,hot_water_supply_temp_reset.run_measure,improved_duct_routing.run_measure,low_pressure_drop_air_filters.run_measure,lower_minimum_airflow_rates_for_vav_terminal.run_measure,model30_refrigerant_under_charge_scenario.run_measure,one_watt_standby.run_measure,pc_network_presence.run_measure,plant_shutdown.run_measure,create_doe_prototype_building.applicable,hot_water_supply_temp_reset.applicable,improved_duct_routing.applicable,low_pressure_drop_air_filters.applicable,lower_minimum_airflow_rates_for_vav_terminal.applicable,model_30_refrigerant_under_charge_scenario.applicable,one_watt_standby.applicable,pc_network_presence.applicable,plant_shutdown.applicable,standard_report_legacy.cooling_electricity,standard_report_legacy.exterior_equipment_electricity,standard_report_legacy.exterior_lighting_electricity,standard_report_legacy.fans_electricity,standard_report_legacy.heat_rejection_electricity,standard_report_legacy.heating_electricity,standard_report_legacy.heating_natural_gas,standard_report_legacy.humidification_electricity,standard_report_legacy.interior_equipment_electricity,standard_report_legacy.interior_equipment_natural_gas,standard_report_legacy.interior_lighting_electricity,standard_report_legacy.pumps_electricity,standard_report_legacy.refrigeration_electricity,standard_report_legacy.total_energy,standard_report_legacy.total_source_energy,standard_report_legacy.water_systems_electricity,standard_report_legacy.water_systems_natural_gas
diag Autogenerated 273,8561d5df-6c43-46da-b813-c01ff843b256,2015-11-14T04:17:07Z,2015-11-14T04:19:50Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,88.97091439708241,0.0,56.150006322520824,92.18636784225411,0.0,0.0,69.60593634526182,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,710.3,2083.81,0.0,9.949439904941402
diag Autogenerated 684,8672b43c-8068-4e4b-b74d-44c23b0e378f,2015-11-14T04:36:38Z,2015-11-14T04:51:00Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,163.86695974846904,0.0,66.48471311962645,56.79935447805554,0.0,1.8692818062472967,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,875.09,2494.54,0.0,85.00046795282024
diag Autogenerated 452,86a48b31-5828-4d80-9bd2-0e361205d209,2015-11-14T04:21:41Z,2015-11-14T04:34:27Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true,false,false,false,,false,false,false,215.29603919967334,0.0,5.922825643119641,106.25816659861168,0.0,0.0,76.49040424663127,0.0,123.86075949367088,28.3008370763577,115.81155573703552,6.553695385871785,5.7186606778276845,775.15,2089.56,8.10483870967742,70.60585953450388
diag Autogenerated 646,86d99af3-80ea-4b34-b63e-56930287717a,2015-11-14T04:34:32Z,2015-11-14T04:44:30Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,205.4103509033264,0.0,104.65664606193407,161.5569104007037,0.0,0.0,350.22374923867085,0.0,87.03259237974524,157.768554175345,106.59665817268663,13.223989867160732,4.120652711389484,1411.26,3016.9,22.2374218728653,189.3534673860254
diag Autogenerated 460,8781e173-2a0f-4348-b504-71ceec313c94,2015-11-14T04:21:47Z,2015-11-14T04:31:15Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,378.9689669252756,0.0,17.55563495304206,373.4167006941609,0.0,0.0,703.7826663944467,0.0,116.54757043691302,18.387096774193548,283.9679461004492,23.170171498570845,5.3021641486320945,1934.33,4594.18,0.0,13.229889750918742
diag Autogenerated 491,87d06c74-5478-4f50-ab60-0167a5525a4c,2015-11-14T04:22:08Z,2015-11-14T04:36:33Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,true,,false,false,false,389.02409146590446,0.0,17.53828093099224,324.2277460187832,0.0,0.0,1031.3684156798693,0.0,116.54757043691302,18.387096774193548,283.9679461004492,35.93048182931809,4.841261739485504,2237.71,4867.11,0.0,15.874846876276031
diag Autogenerated 319,87f96102-f566-4837-bb46-84862f5d27da,2015-11-14T04:18:07Z,2015-11-14T04:22:02Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,99.2495268145133,0.0,21.450406347409473,103.90009212816052,0.0,200.45803150823235,3.841684078688288,0.0,154.9017600693671,0.0,78.1624145205221,0.030107241995989718,0.0,678.05,2105.94,0.0,16.059202880660916
diag Autogenerated 255,87fd7ce2-cb52-4179-a369-ec7baebe3a2a,2015-11-14T04:16:57Z,2015-11-14T04:22:02Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,221.50901511182835,0.0,56.206206507580006,148.58526069860847,0.0,271.5432370102305,0.0,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1100.31,3465.88,0.0,9.028158299864117
diag Autogenerated 522,881b0e66-2c41-445f-a279-6e52b3884ab5,2015-11-14T04:22:33Z,2015-11-14T04:33:56Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,206.71192323397304,0.0,17.539812168231933,291.28572886892607,0.0,0.0,1116.8701510820742,0.0,116.54757043691302,18.387096774193548,283.9679461004492,17.35555328705594,4.5911596570028586,2090.87,4220.35,0.0,17.612290730910576
diag Autogenerated 610,8b61cfef-06fa-4b18-a360-be20ed3d0981,2015-11-14T04:33:32Z,2015-11-14T04:38:56Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,340.8436452483806,0.0,122.04624121551763,250.72783507517215,0.0,0.0,818.1086600695089,0.0,101.0137246381538,109.17482056430465,196.8587845705134,50.745287251361574,4.222016360974465,2558.12,4994.43,0.0,564.3760538514221
diag Autogenerated 479,8b9f526b-b69a-4bc0-8940-2ce41cc54975,2015-11-14T04:22:04Z,2015-11-14T04:36:31Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true,false,false,false,,false,false,false,135.87995100040834,0.0,5.948856676194365,110.53389138423846,0.0,0.0,56.436810943242136,0.0,123.86075949367088,28.3008370763577,107.22080440996325,4.098101265822785,5.321559820334831,666.07,1781.38,8.10483870967742,72.75061249489588
diag Autogenerated 297,8ba67ae3-461e-479d-ae99-00fbdaaee8a7,2015-11-14T04:17:30Z,2015-11-14T04:20:22Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,118.5864047738043,0.0,21.31592733316072,123.78692904124492,0.0,181.48846190129242,0.32515821355668895,0.0,154.9017600693671,0.0,79.09172472346499,0.030107241995989718,0.0,694.66,2167.78,0.0,15.129892677718033
diag Autogenerated 654,8ba954d8-1c47-4d85-8d29-80e52ecb267c,2015-11-14T04:34:53Z,2015-11-14T04:46:37Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,239.89285145153906,0.0,66.43918257495466,66.62889317775378,0.0,1.532861670616863,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10117898815952892,0.0,953.35,2757.42,0.0,77.78640609704583
diag Autogenerated 443,8bdcd35e-30cd-4d14-84f6-a9ed71804c3b,2015-11-14T04:21:23Z,2015-11-14T04:30:52Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true,false,false,false,,false,false,false,527.3642302980809,0.0,17.560228664761127,249.03889342588812,0.0,0.0,448.825541037158,0.0,116.54757043691302,18.387096774193548,214.5983054307881,30.19446712944059,5.754899959167007,1640.13,4196.39,0.0,11.860963658636178
diag Autogenerated 600,8c2ef474-2265-4cbf-add6-0e64cd0a9cc6,2015-11-14T04:31:56Z,2015-11-14T04:37:03Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,353.9671528889962,0.0,122.04624121551763,258.06039334384576,0.0,0.0,834.3330139643851,0.0,172.14897107081438,109.17482056430465,199.03061094075161,59.325940544490265,4.229067745293421,2676.69,5336.16,0.0,564.3725281592625
diag Autogenerated 114,8c676637-ff57-45d2-b603-6fca32a0c3f6,2015-11-14T04:10:25Z,2015-11-14T04:12:34Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,202.75451913295248,0.0,85.10055559902965,360.5915955865091,0.0,0.0,7.805775099773065,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,1059.07,3290.35,0.0,22.791298223648173
diag Autogenerated 138,8c8a0b83-8fe3-464a-98db-d96f663e6500,2015-11-14T04:12:42Z,2015-11-14T04:14:55Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,138.86063072227873,0.0,85.08099225291494,310.41161280225367,0.0,0.0,18.350418655606855,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,956.09,2941.05,0.0,23.358635260975035
diag Autogenerated 461,8cc738ae-032f-459a-8534-f6afbae69b9f,2015-11-14T04:21:52Z,2015-11-14T04:32:16Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true,false,false,false,,false,false,false,378.9735606369947,0.0,17.55563495304206,373.40904450796245,0.0,0.0,703.9419150673745,0.0,116.54757043691302,18.387096774193548,283.9679461004492,23.485606369946918,5.3021641486320945,1934.8,4595.34,0.0,13.229889750918742
diag Autogenerated 718,8cc9cc7c-40e3-4d43-b3bf-afd5b98410f6,2015-11-14T04:38:13Z,2015-11-14T04:48:40Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,93.57032824993234,0.0,66.44677099906663,112.55909485277193,0.0,17.240899582383726,64.0665353026137,0.0,116.71249231672058,47.920898267056884,247.77216515446239,0.10876741227149359,0.0,865.95,2301.83,0.0,99.5474769754565
diag Autogenerated 674,8cfda139-f5bc-4da0-947a-352b294e968b,2015-11-14T04:36:35Z,2015-11-14T04:47:12Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,133.94307251636872,0.0,17.666687247824886,85.1549895438768,0.0,12.69231078980642,7.9031647557508675,0.0,100.98547954546065,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,709.74,1714.21,0.0,135.11351403590248
diag Autogenerated 430,8d117720-2bca-4815-ba8b-fc057384a437,2015-11-14T04:21:15Z,2015-11-14T04:23:21Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,50.17894585416676,0.0,27.258183339944814,147.64667675098846,0.0,0.0,259.43007598115076,0.0,63.93227520608198,0.0,185.30159242193733,0.0,0.0,759.32,1811.11,0.0,25.571166395668683
diag Autogenerated 525,8d3d3f9d-86a2-41c8-b434-5571bd80d839,2015-11-14T04:22:33Z,2015-11-14T04:33:56Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,188.7755206206615,0.0,17.539812168231933,226.08411596570028,0.0,0.0,988.6009595753369,0.0,116.54757043691302,18.387096774193548,214.5983054307881,15.36596570028583,4.573295222539812,1808.08,3591.96,0.0,17.612290730910576
diag Autogenerated 747,8daaeb6e-3d61-412a-8a1d-4721eed3a737,2015-11-14T04:40:20Z,2015-11-14T04:52:12Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,87.18593409706607,0.0,66.36582780853901,113.67712267193473,0.0,26.144650540422273,91.91858126822802,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.1112968869754818,0.0,995.72,2634.39,0.0,109.34666197870689
diag Autogenerated 432,8dbbf971-34d9-45c5-91d9-972706f13ad3,2015-11-14T04:21:16Z,2015-11-14T04:22:41Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,49.3768499426763,0.0,27.258183339944814,143.78876978539577,0.0,0.0,256.44401239761294,0.0,86.14684458083951,0.0,167.28494893177393,0.0,0.0,755.87,1806.39,0.0,25.571166395668683
diag Autogenerated 509,8e99a928-205f-46e5-a906-aaa65b9eb8a0,2015-11-14T04:22:18Z,2015-11-14T04:35:30Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,true,,false,false,false,110.99071049407921,0.0,5.9611065741118825,97.8021641486321,0.0,0.0,163.7586770110249,0.0,123.86075949367088,28.3008370763577,106.14281339322173,4.175683952633728,4.886688444262965,738.33,1778.64,8.10483870967742,76.60984075132707
diag Autogenerated 38,8efaae1f-448c-4ac1-ae20-90ae1179f706,2015-11-14T04:10:23Z,2015-11-14T04:15:52Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true,false,false,false,,false,false,false,174.16958205527789,0.0,25.745239196595247,150.42881287172142,8.579999910180582,0.0,311.53790304592616,0.0,195.80184039987606,0.0,133.32345319734674,28.202548775686484,0.0,1092.31,2676.02,0.0,64.5232759536951
diag Autogenerated 290,8f0840f2-5c0f-4366-949b-ecf3c3dcd338,2015-11-14T04:17:16Z,2015-11-14T04:20:13Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,118.5864047738043,0.0,21.31592733316072,123.78692904124492,0.0,181.48846190129242,0.32515821355668895,0.0,154.9017600693671,0.0,79.09172472346499,0.030107241995989718,0.0,694.66,2167.78,0.0,15.129892677718033
diag Autogenerated 496,8f5afe56-917c-453a-bd61-858108040a2c,2015-11-14T04:22:08Z,2015-11-14T04:34:27Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,312.54236423029806,0.0,17.53828093099224,243.36872192731727,0.0,0.0,777.3877092690894,0.0,116.54757043691302,18.387096774193548,214.5983054307881,27.666904859126173,4.820845242956309,1748.73,3847.57,0.0,15.874846876276031
diag Autogenerated 90,8f73ee39-fa92-4185-bed5-ede1dddc3db2,2015-11-14T04:10:23Z,2015-11-14T04:16:39Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,130.48815356725305,0.0,25.699580992414752,165.16443689961332,10.301538756330398,0.0,568.2904520461612,0.0,195.80184039987606,0.0,199.9851797960201,25.011713949105324,0.0,1408.55,3094.22,0.0,87.8037206196941
diag Autogenerated 293,8fa12b73-ae64-404d-b986-4527d7b49e2a,2015-11-14T04:17:28Z,2015-11-14T04:20:26Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,true,,false,false,false,118.5864047738043,0.0,21.31592733316072,123.78692904124492,0.0,181.48846190129242,0.32515821355668895,0.0,154.9017600693671,0.0,79.09172472346499,0.030107241995989718,0.0,694.66,2167.78,0.0,15.129892677718033
diag Autogenerated 71,9034a2ba-18c3-4887-a368-7c359ba341b2,2015-11-14T04:10:23Z,2015-11-14T04:16:00Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,204.16777069701365,0.0,25.73101778873575,131.7553558570494,11.749876872547743,0.0,449.43840408857994,0.0,121.73225729670499,0.0,133.32345319734674,42.89476008484941,0.0,1199.23,2698.4,0.0,78.43630381118761
diag Autogenerated 88,90acdbee-1ed6-4fbe-8d4c-f432faedf73d,2015-11-14T04:10:23Z,2015-11-14T04:16:43Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,129.77633467912761,0.0,25.699580992414752,167.2564808452606,10.244653124892404,0.0,641.7051018926448,0.0,121.73225729670499,0.0,199.9851797960201,25.15916749375381,0.0,1409.36,2943.89,0.0,87.8037206196941
diag Autogenerated 500,9149c2bf-a8ea-4f77-8f5a-3bf4433e943b,2015-11-14T04:22:08Z,2015-11-14T04:34:27Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,true,,false,false,false,312.54236423029806,0.0,17.53828093099224,243.36872192731727,0.0,0.0,777.3877092690894,0.0,116.54757043691302,18.387096774193548,214.5983054307881,27.666904859126173,4.820845242956309,1748.73,3847.57,0.0,15.874846876276031
diag Autogenerated 209,918aa28b-cbf2-46e4-b04a-a8b84348637b,2015-11-14T04:16:25Z,2015-11-14T04:18:34Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,33.02292824164645,0.0,24.493309335628766,117.81047030284059,0.0,28.503795289146254,19.367712653572266,0.0,92.92589404491744,0.0,105.73988575005869,0.0,0.0,457.07,1407.19,35.23358635260975,0.0
diag Autogenerated 667,91c4891e-935b-4597-8201-ed05fa0ee24c,2015-11-14T04:36:35Z,2015-11-14T04:49:31Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,145.0381064618573,0.0,17.666687247824886,85.1549895438768,0.0,10.810477062299165,5.825362608688649,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,774.48,1923.57,0.0,135.11351403590248
diag Autogenerated 26,9237602d-1677-4156-87cd-31cfcd356378,2015-11-14T04:10:29Z,2015-11-14T04:16:41Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,153.75143308995945,0.0,24.54670855896753,89.84579460891554,17.44545838531281,7.9860122000333975,0.6995303253763221,0.10805182558470772,110.48439493082579,0.0,102.504697447872,31.009470672348975,0.0,553.12,1731.14,0.0,9.194929703166201
diag Autogenerated 675,924d8ee2-579e-4bf4-bc39-cc2c40f53791,2015-11-14T04:36:35Z,2015-11-14T04:52:35Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,145.0381064618573,0.0,17.666687247824886,85.1549895438768,0.0,10.810477062299165,5.825362608688649,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,774.48,1923.57,0.0,135.11351403590248
diag Autogenerated 438,934dba62-9fcb-4865-a736-3c2a19ccb3d0,2015-11-14T04:21:21Z,2015-11-14T04:31:18Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,601.6909963250306,0.0,17.560228664761127,312.8690281747652,0.0,0.0,599.9152715394039,0.0,116.54757043691302,18.387096774193548,283.9679461004492,35.393527970600246,5.778889342588812,2003.97,5033.95,0.0,11.860963658636178
diag Autogenerated 748,935290c6-c893-4c68-8abc-ed098ac14d92,2015-11-14T04:40:39Z,2015-11-14T04:53:38Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,66.07088687790093,0.0,17.64789575553879,83.85032307944238,0.0,80.90811228721991,38.85275255094508,0.0,158.59214139792596,113.12478356227635,102.55859589969639,0.06979697134834326,0.0,834.27,1966.05,0.0,172.59448764996282
diag Autogenerated 410,935a178b-7864-49d6-9aa6-7b5dbdb7e542,2015-11-14T04:20:56Z,2015-11-14T04:22:16Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,70.84599322577692,0.0,68.4484239251261,208.94598494326482,0.0,5.558001560599655,669.2226208483909,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1539.85,3482.71,0.0,0.0
diag Autogenerated 735,937ad542-1429-4486-b563-4cd794e24d9d,2015-11-14T04:39:57Z,2015-11-14T04:52:22Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,99.79283602174337,0.0,66.36582780853901,35.331702665307496,0.0,55.177961192799096,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.1112968869754818,0.0,867.1,2418.51,0.0,109.34666197870689
diag Autogenerated 527,947e1049-1c84-4942-b03b-18e7edf50d87,2015-11-14T04:22:37Z,2015-11-14T04:33:38Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,true,,false,false,false,193.30185790118415,0.0,17.539812168231933,251.01827276439363,0.0,0.0,979.7815434871376,0.0,116.54757043691302,18.387096774193548,214.5983054307881,15.597692935892201,4.574316047366272,1828.96,3676.44,0.0,17.612290730910576
diag Autogenerated 497,9481a9e9-9f80-46fb-829d-3fb2bca9ce57,2015-11-14T04:22:08Z,2015-11-14T04:33:23Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true,false,false,false,,false,false,false,312.5341976316864,0.0,17.53828093099224,243.36208656594528,0.0,0.0,777.6270926908942,0.0,116.54757043691302,18.387096774193548,214.5983054307881,27.850653327888935,4.820845242956309,1749.14,3848.37,0.0,15.874846876276031
diag Autogenerated 229,949b2b71-c1a2-47f7-adec-638112b3a09d,2015-11-14T04:16:47Z,2015-11-14T04:19:56Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,268.3418336113236,0.0,56.2222637033112,116.09352513653636,0.0,221.50700796236194,0.0,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1064.17,3352.38,0.0,8.570528221525073
diag Autogenerated 72,94dd46a3-99a6-4ec7-baad-7dda0597e91d,2015-11-14T04:10:23Z,2015-11-14T04:15:57Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,203.09368015604628,0.0,25.73101778873575,129.9634584667526,11.813498960340237,0.0,381.2647172858967,0.0,195.80184039987606,0.0,133.32345319734674,42.18967765307849,0.0,1201.62,2847.97,0.0,78.43630381118761
diag Autogenerated 207,94eec71f-0c88-47ce-9d2b-8c58a4f72ae7,2015-11-14T04:16:22Z,2015-11-14T04:18:04Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,46.67814382972063,0.0,85.00273886845606,264.80945300884264,0.0,0.0,57.594490961734095,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,859.46,2549.15,0.0,25.334533218561702
diag Autogenerated 158,95338aa1-50ab-4b5d-933c-0f321d0f4b07,2015-11-14T04:15:01Z,2015-11-14T04:18:03Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,56.088113310900695,0.0,24.29767587448157,134.22411769309022,0.0,1.995461303701385,0.1565067689177557,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,456.26,1444.66,35.23358635260975,0.0
diag Autogenerated 715,95382012-c6d3-445b-b595-7eef8a566f01,2015-11-14T04:38:04Z,2015-11-14T04:50:39Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,103.90070294102024,0.0,66.44677099906663,80.12111124882696,0.0,10.358198912831773,66.87172274933664,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10876741227149359,0.0,928.33,2493.54,0.0,99.55506539956848
