name,_id,run_start_time,run_end_time,status,status_message,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,create_doe_prototype_building.template,add_chilled_water_pump_differential_pressure_reset_controls.run_measure,add_cooling_tower_controls.run_measure,add_daylight_sensors.run_measure,add_demand_control_ventilation.run_measure,add_demand_control_ventilation_metal_oxide.run_measure,add_eifs_wall_insulation.run_measure,add_energy_recovery_ventilator.run_measure,add_hot_water_pump_differential_pressure_reset_controls.run_measure,adjust_lighting_for_occupant_sensors.run_measure,advanced_power_strips.run_measure,brushless_dc_compressor_motors.run_measure,add_chilled_water_pump_differential_pressure_reset_controls.applicable,add_cooling_tower_controls.applicable,add_daylight_sensors.applicable,add_demand_control_ventilation.applicable,add_demand_control_ventilation_metal_oxide.applicable,add_eifs_wall_insulation.applicable,add_energy_recovery_ventilator.applicable,add_hot_water_pump_differential_pressure_reset_controls.applicable,adjust_lighting_for_occupant_sensors.applicable,advanced_power_strips.applicable,brushless_dc_compressor_motors.applicable,create_doe_prototype_building.applicable,standard_report_legacy.cooling_electricity,standard_report_legacy.exterior_equipment_electricity,standard_report_legacy.exterior_lighting_electricity,standard_report_legacy.fans_electricity,standard_report_legacy.heat_rejection_electricity,standard_report_legacy.heating_electricity,standard_report_legacy.heating_natural_gas,standard_report_legacy.humidification_electricity,standard_report_legacy.interior_equipment_electricity,standard_report_legacy.interior_equipment_natural_gas,standard_report_legacy.interior_lighting_electricity,standard_report_legacy.pumps_electricity,standard_report_legacy.refrigeration_electricity,standard_report_legacy.total_energy,standard_report_legacy.total_source_energy,standard_report_legacy.water_systems_electricity,standard_report_legacy.water_systems_natural_gas
diag Autogenerated 692,8b80db93-8895-4558-8b8b-fd40c50c83c5,2015-11-14T04:18:22Z,2015-11-14T04:31:32Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,148.50602286647612,0.0,17.539812168231933,58.210494079216005,0.0,0.0,1140.5206206614944,0.0,116.54757043691302,18.387096774193548,283.9679461004492,19.06747652102899,4.574316047366272,1824.93,3328.87,0.0,17.613311555737035
diag Autogenerated 977,8c5572de-5c81-4f44-abf8-bd0617849eed,2015-11-14T04:41:52Z,2015-11-14T04:55:43Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,88.79468000880257,0.0,66.36582780853901,35.331702665307496,0.0,55.177961192799096,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.1112968869754818,0.0,856.1,2383.69,0.0,109.34666197870689
diag Autogenerated 404,8c61c138-2710-4700-b1ec-071b2f91911e,2015-11-14T04:11:55Z,2015-11-14T04:14:34Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,45.981787125741896,0.0,56.15602777092002,38.03949668719981,0.0,0.0,159.30745314811358,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,703.49,1874.1,0.0,10.56964909005879
diag Autogenerated 826,8c7d211f-d41f-4e38-bddf-ee31772553d3,2015-11-14T04:31:53Z,2015-11-14T04:40:03Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,249.74152269355827,0.0,104.65488321585433,161.51812778694946,0.0,0.0,285.2831439302124,0.0,151.2248695273545,157.768554175345,106.70859889875004,13.309487902028065,4.367451162552918,1445.54,3277.99,22.2374218728653,181.0698536573327
diag Autogenerated 561,8c9c77f0-73b3-429d-a4a8-94eb61be83ca,2015-11-14T04:16:05Z,2015-11-14T04:18:30Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,68.38303567147199,0.0,68.4484239251261,193.021765570033,0.0,4.8605268549557765,604.7018513594219,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1456.24,3352.32,0.0,0.0
diag Autogenerated 923,8cc632b1-d4c4-42c5-8453-4656bafdff2a,2015-11-14T04:38:15Z,2015-11-14T04:51:24Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,131.32020873225255,0.0,66.48471311962645,139.6244741854459,0.0,1.4595069042012045,19.34289306139794,0.0,116.71249231672058,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,855.74,2392.97,0.0,84.99540900341226
diag Autogenerated 359,8d0cdc4c-5740-4d0c-95c0-2476ebe83da4,2015-11-14T04:11:16Z,2015-11-14T04:15:20Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,144.627161950869,0.0,21.26574859650074,140.2375260678537,0.0,162.5309351911509,0.0,0.0,119.56187941447436,0.0,79.041545986805,0.030107241995989718,0.0,681.06,2128.25,0.0,13.767038190032899
diag Autogenerated 271,8e5b012d-66e5-4023-bce6-808fe1f4ff01,2015-11-14T04:09:03Z,2015-11-14T04:11:10Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,44.056655450348224,0.0,85.00273886845606,247.39807496674229,0.0,0.0,47.9497613271774,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,829.79,2475.25,0.0,25.334533218561702
diag Autogenerated 530,8e607e1e-1a4b-4376-8bc3-983e7b3ff3a8,2015-11-14T04:15:15Z,2015-11-14T04:17:57Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,65.3010693159081,0.0,27.083814663533847,139.3336501030955,0.0,0.0,158.5883111957768,0.0,86.14684458083951,0.0,173.81069664645446,0.0,0.0,675.84,1756.77,0.0,25.571166395668683
diag Autogenerated 768,8efda58f-b04f-4f85-a8a7-dc1a451599d4,2015-11-14T04:29:21Z,2015-11-14T04:35:39Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,false,true,425.5986404931033,0.0,122.084142406232,298.28325234524635,0.0,0.0,641.1409492397285,0.0,172.14897107081438,109.17482056430465,199.03061094075161,57.720869188888074,4.700629071623554,2493.57,5368.37,0.0,463.68669289194014
diag Autogenerated 798,8f24ac93-a54c-4df8-ae47-a912cdf3e9f2,2015-11-14T04:30:47Z,2015-11-14T04:36:24Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,true,false,false,false,false,false,false,true,313.21015152543475,0.0,122.04624121551763,258.06039334384576,0.0,0.0,772.839654164856,0.0,172.14897107081438,109.17482056430465,199.03061094075161,59.220169779705934,4.229067745293421,2574.33,5140.09,0.0,564.3725281592625
diag Autogenerated 345,8f46e3b6-f32e-422f-859a-8399da1b2aaa,2015-11-14T04:10:58Z,2015-11-14T04:14:35Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,226.44459564970427,0.0,56.206206507580006,165.1081151060076,0.0,271.52517266503287,0.0,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1121.75,3533.78,0.0,9.028158299864117
diag Autogenerated 980,906d447f-4d68-4aa3-91c2-14ba501d15d1,2015-11-14T04:42:34Z,2015-11-14T04:55:27Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,88.79468000880257,0.0,66.36582780853901,35.331702665307496,0.0,55.177961192799096,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.1112968869754818,0.0,856.1,2383.69,0.0,109.34666197870689
diag Autogenerated 952,907a2f60-a61e-4f41-b730-15fe498df008,2015-11-14T04:39:50Z,2015-11-14T04:53:43Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,true,false,false,false,false,false,false,false,false,true,110.72522569238046,0.0,66.44677099906663,116.47472169454569,0.0,9.81942080088228,58.12479922294537,0.0,205.27699012746024,47.920898267056884,247.22579861840092,0.10876741227149359,0.0,961.68,2617.37,0.0,99.55506539956848
diag Autogenerated 310,90b86f29-5cf8-42bc-96d0-ec72b68dd010,2015-11-14T04:10:05Z,2015-11-14T04:12:54Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,275.8566012135226,0.0,56.2222637033112,141.4518514950253,0.0,220.70214102633582,0.0,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1096.24,3453.94,0.0,8.570528221525073
diag Autogenerated 812,90c9aa2a-f3b7-4bfe-b3bb-69c153da3135,2015-11-14T04:31:01Z,2015-11-14T04:38:56Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,292.9356587623586,0.0,122.04624121551763,60.986541551604226,0.0,0.0,787.0596520670692,0.0,172.13134261001701,109.17482056430465,196.8587845705134,70.20270085647876,4.257273282569242,2380.03,4495.1,0.0,564.3742910053422
diag Autogenerated 883,91041324-28f6-4f4f-a38b-b6893af1646a,2015-11-14T04:35:53Z,2015-11-14T04:51:14Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,203.67077369042772,0.0,66.43918257495466,131.12796865474948,0.0,0.020235797631905784,13.302507468274063,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10117898815952892,0.0,993.42,2856.6,0.0,77.78640609704583
diag Autogenerated 431,911c0a77-5214-49d9-8bd1-b525aadd562f,2015-11-14T04:13:05Z,2015-11-14T04:16:03Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,102.20806512798589,0.0,21.450406347409473,126.8016675397767,0.0,227.48229192383272,2.8059949540262417,0.0,119.56187941447436,0.0,78.1624145205221,0.030107241995989718,0.0,694.57,2160.39,0.0,16.059202880660916
diag Autogenerated 570,9144f12f-afc1-4c4d-bcab-3c0f076ba20b,2015-11-14T04:16:05Z,2015-11-14T04:17:59Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,49.91739283955031,0.0,27.258183339944814,145.00063208645201,0.0,0.0,254.94444178047857,0.0,86.14684458083951,0.0,171.5526222869324,0.0,0.0,760.38,1823.83,0.0,25.571166395668683
diag Autogenerated 48,915d8926-e49e-4eb8-bbd5-934bd145e3a1,2015-11-14T04:01:42Z,2015-11-14T04:07:22Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,false,true,215.9797726670529,0.0,25.745239196595247,201.1221439296295,10.927280702148332,0.0,416.315248193507,0.0,195.80184039987606,0.0,199.9851797960201,35.79827756295967,0.0,1366.2,3325.17,0.0,64.5247729439961
diag Autogenerated 187,91aeda71-01c6-46a1-9640-7cf7882e088b,2015-11-14T04:07:27Z,2015-11-14T04:09:01Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,122.7404335237499,0.0,85.08099225291494,288.26590500039123,0.0,0.0,10.309883402457157,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,909.8,2811.18,0.0,23.358635260975035
diag Autogenerated 629,91cbe3df-4575-4630-9ad6-793645b54069,2015-11-14T04:16:59Z,2015-11-14T04:27:35Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,false,false,false,false,true,282.8036953858718,0.0,17.55563495304206,282.30961616986525,0.0,0.0,525.7462229481421,0.0,116.54757043691302,18.387096774193548,214.5983054307881,18.20641077991017,5.271539403838301,1494.66,3572.59,0.0,13.229889750918742
diag Autogenerated 220,91e96748-391e-45ee-b7e8-b37702d22eba,2015-11-14T04:08:22Z,2015-11-14T04:11:37Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,true,false,false,false,false,false,false,false,false,true,92.35855700759058,0.0,85.00273886845606,333.90719148603176,0.0,0.0,42.37420768448235,0.0,173.87902026762657,0.0,198.95922998669693,0.0,0.0,951.02,2872.48,0.0,24.551999373972922
diag Autogenerated 132,92125bdc-4548-443f-a01e-c0474c6f4839,2015-11-14T04:06:38Z,2015-11-14T04:10:29Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,false,true,122.38569356309141,0.0,25.699580992414752,142.77245597725772,9.305291711015006,0.0,472.058676031838,0.0,195.80184039987606,0.0,133.32345319734674,22.90544859559855,0.0,1212.06,2672.39,0.0,87.8037206196941
diag Autogenerated 994,92152bb5-b2df-4a38-84c1-a51c254db7ef,2015-11-14T04:49:19Z,2015-11-14T04:58:53Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,true,false,false,true,86.986105595451,0.0,66.36582780853901,113.38876255568006,0.0,26.30147797206954,92.15382241569894,0.0,205.27699012746024,47.920898267056884,246.46948568190845,0.1112968869754818,0.0,994.32,2629.48,0.0,109.34666197870689
diag Autogenerated 936,92340c09-6852-41d3-9fca-8a7df75642af,2015-11-14T04:39:36Z,2015-11-14T04:56:22Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,true,true,103.24314311868974,0.0,17.68010974231495,95.77486718441702,0.0,10.32726726065679,5.089809910633032,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,750.67,1831.84,0.0,143.6797500194626
diag Autogenerated 763,92442c84-11c6-46e0-8c8f-106ce397ad9e,2015-11-14T04:28:38Z,2015-11-14T04:35:40Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,413.68003814798914,0.0,122.084142406232,290.38658333105633,0.0,0.0,615.2826415190797,0.0,172.14897107081438,109.17482056430465,199.03061094075161,55.96154880130873,4.697984802503946,2446.13,5272.0,0.0,463.68669289194014
diag Autogenerated 723,924ad683-5df4-443c-a570-84fce8ac34cc,2015-11-14T04:27:22Z,2015-11-14T04:32:42Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,652.5456819525988,0.0,122.09471948271043,267.3250309159131,0.0,0.0,650.3024603161311,0.0,172.14897107081438,109.17482056430465,199.03061094075161,79.6894570345932,5.174834667073296,2671.28,6016.02,0.0,413.78933460493295
diag Autogenerated 386,9269899b-1905-4fd1-9d51-9f733a264d3e,2015-11-14T04:11:56Z,2015-11-14T04:16:52Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,118.5864047738043,0.0,21.31592733316072,123.78692904124492,0.0,181.48846190129242,0.32515821355668895,0.0,154.9017600693671,0.0,79.09172472346499,0.030107241995989718,0.0,694.66,2167.78,0.0,15.129892677718033
diag Autogenerated 701,9283612e-beca-4e64-8b94-4abdbf295575,2015-11-14T04:18:46Z,2015-11-14T04:29:44Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,false,false,false,false,true,162.1615965700286,0.0,17.539812168231933,251.01827276439363,0.0,0.0,917.5413434054716,0.0,116.54757043691302,18.387096774193548,214.5983054307881,15.472131482237648,4.574316047366272,1735.45,3509.95,0.0,17.612290730910576
diag Autogenerated 567,9292d1b5-2c26-4677-87dc-4793efc537dc,2015-11-14T04:16:05Z,2015-11-14T04:17:59Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,49.91739283955031,0.0,27.258183339944814,145.00063208645201,0.0,0.0,254.94444178047857,0.0,86.14684458083951,0.0,171.5526222869324,0.0,0.0,760.38,1823.83,0.0,25.571166395668683
diag Autogenerated 600,92e38891-b2e3-4bb4-b0b2-01db35dab03c,2015-11-14T04:16:53Z,2015-11-14T04:27:26Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,true,true,525.3634136382196,0.0,17.560228664761127,249.06543487137608,0.0,0.0,448.74795835034706,0.0,116.54757043691302,18.387096774193548,214.5983054307881,29.991833401388323,5.754389546753777,1637.88,4189.41,0.0,11.860963658636178
diag Autogenerated 764,932603c3-5d00-4c70-a65b-37e51cafa2d6,2015-11-14T04:28:43Z,2015-11-14T04:36:20Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,341.3733804953421,0.0,122.084142406232,79.06012098412644,0.0,0.0,651.2261916619143,0.0,172.14897107081438,109.17482056430465,199.03061094075161,55.126841182552404,4.714731840261465,2197.63,4410.11,0.0,463.68669289194014
diag Autogenerated 327,933b08d1-90b0-41e9-b153-0ee15f13e40a,2015-11-14T04:10:16Z,2015-11-14T04:13:41Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,119.07012779520653,0.0,56.206206507580006,150.30137349237987,0.0,0.0,8.076769452790842,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,736.12,2295.67,0.0,9.028158299864117
diag Autogenerated 375,94051de6-4457-4e80-91ae-82511b5f3de3,2015-11-14T04:11:56Z,2015-11-14T04:17:07Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,174.8407828685779,0.0,56.150006322520824,135.17148081466183,0.0,313.53079669783773,0.02207864413039246,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1083.1,3409.42,0.0,9.949439904941402
diag Autogenerated 646,94508bfa-5e54-42fa-8da1-03c86e1d78c0,2015-11-14T04:17:11Z,2015-11-14T04:30:51Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,true,false,false,true,135.53236014699877,0.0,5.948856676194365,109.81318905675786,0.0,0.0,56.648121682319314,0.0,123.86075949367088,28.3008370763577,106.11933442221316,4.07462229481421,5.321559820334831,664.08,1774.66,8.10483870967742,72.75061249489588
diag Autogenerated 176,947cd13b-779d-4749-ad9e-2aee7b755cda,2015-11-14T04:07:22Z,2015-11-14T04:09:07Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,68.72603490100947,0.0,24.180295797793253,128.9811409343454,0.0,1.3498708819156429,0.17607011503247513,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,462.91,1465.66,35.23358635260975,0.0
diag Autogenerated 782,94cde708-32c7-4668-b927-16b20c247cb9,2015-11-14T04:29:54Z,2015-11-14T04:36:37Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,false,false,false,false,false,false,true,280.90247142206147,0.0,104.67515594577132,179.19947396672978,0.0,0.0,188.97621832496128,0.0,151.2248695273545,157.768554175345,106.73416016690626,11.35096590743824,4.840775334962791,1376.7,3286.15,22.2374218728653,168.79339355803157
diag Autogenerated 443,94fe30e8-c5e6-4734-bb66-478a11fe9c9f,2015-11-14T04:13:30Z,2015-11-14T04:14:55Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,244.19897209665257,0.0,68.53124904642131,206.67919214992222,0.0,1.1421148304918505,101.1730652705548,0.0,63.727392011299095,0.0,429.34363270982004,0.0,0.0,1114.79,3319.79,0.0,0.0
diag Autogenerated 217,94fe954a-6fec-40ac-a136-e893974d67ca,2015-11-14T04:08:22Z,2015-11-14T04:11:36Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,93.90406135065341,0.0,85.00273886845606,338.4654511307614,0.0,0.0,41.53298380154941,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,963.48,2913.68,0.0,24.551999373972922
diag Autogenerated 609,9525fd6b-9c69-4e13-8bc5-31318beecd98,2015-11-14T04:16:55Z,2015-11-14T04:30:54Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,215.25265414454879,0.0,5.922825643119641,106.26071866067784,0.0,0.0,76.53787260106166,0.0,123.86075949367088,28.3008370763577,115.81155573703552,6.518476929358922,5.7186606778276845,775.12,2089.37,8.10483870967742,70.60585953450388
diag Autogenerated 65,957d3728-9afe-4f98-89a9-b1bd88a13259,2015-11-14T04:01:42Z,2015-11-14T04:08:36Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,false,false,false,false,true,106.05988316370131,0.0,25.150816492918395,96.89582541070219,4.971085612127625,4.263135663978468,0.28977535043171615,1.0307021544411406,173.87152497610933,0.0,93.37572145642635,21.043443850237363,0.0,536.61,1678.72,0.0,9.658710590903159
diag Autogenerated 748,957e232f-a07b-499e-b60c-9216a14275d4,2015-11-14T04:27:54Z,2015-11-14T04:35:42Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,true,false,false,false,false,false,false,false,false,true,443.6431329653098,0.0,104.68132590705041,158.54156218131047,0.0,0.0,261.04224748772396,0.0,151.2248695273545,157.768554175345,106.61164236436441,15.491009925704851,5.292945354415797,1601.51,3860.69,22.2374218728653,162.69659039125486
diag Autogenerated 859,962ad578-4ebc-43d9-b51e-c3077e201e16,2015-11-14T04:34:18Z,2015-11-14T04:45:04Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,209.9161854831388,0.0,104.65664606193407,160.59615928724605,0.0,0.0,286.9358121299676,0.0,151.2248695273545,157.768554175345,106.59665817268663,13.280400941712374,4.136518326107133,1415.69,3162.77,22.2374218728653,189.33936461738747
diag Autogenerated 192,96325c68-26df-48f0-a244-f79d0c83b1e8,2015-11-14T04:07:33Z,2015-11-14T04:09:20Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,true,true,143.18413021363173,0.0,85.08099225291494,344.66703184912745,0.0,0.0,16.6875342358557,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,993.03,3061.47,0.0,23.358635260975035
diag Autogenerated 142,96ccf218-e646-4219-85a6-9abf650a36cc,2015-11-14T04:06:56Z,2015-11-14T04:11:31Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,86.24149442691136,0.0,26.20607588044697,89.90262706263216,5.93372914915502,10.28456921701718,14.517534566059659,0.14032704621390613,173.87152497610933,0.0,93.06068723767613,20.261120567594837,0.0,535.66,1642.72,0.0,11.264753634821314
